,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
74,0.804,0.615,10,-7.033,0,0.137,0.404,0.0,0.0987,0.816,100.058,audio_features,4tr4oHjFijp0EgISHYDIXe,spotify:track:4tr4oHjFijp0EgISHYDIXe,https://api.spotify.com/v1/tracks/4tr4oHjFijp0EgISHYDIXe,https://api.spotify.com/v1/audio-analysis/4tr4oHjFijp0EgISHYDIXe,158400,4
75,0.92,0.716,8,-7.104,1,0.105,0.296,0.00222,0.104,0.961,115.991,audio_features,4eZZofkV1OQ9GDqAgHqNpA,spotify:track:4eZZofkV1OQ9GDqAgHqNpA,https://api.spotify.com/v1/tracks/4eZZofkV1OQ9GDqAgHqNpA,https://api.spotify.com/v1/audio-analysis/4eZZofkV1OQ9GDqAgHqNpA,183103,4
76,0.481,0.66,6,-10.189,1,0.0761,0.35,0.0,0.108,0.504,111.832,audio_features,0GfCR4T6WOErZOw1557ln7,spotify:track:0GfCR4T6WOErZOw1557ln7,https://api.spotify.com/v1/tracks/0GfCR4T6WOErZOw1557ln7,https://api.spotify.com/v1/audio-analysis/0GfCR4T6WOErZOw1557ln7,159100,4
77,0.727,0.6,8,-4.799,1,0.24,0.636,5.1e-06,0.106,0.754,199.796,audio_features,7ErtOGQ9DwyQa3lwP77j4u,spotify:track:7ErtOGQ9DwyQa3lwP77j4u,https://api.spotify.com/v1/tracks/7ErtOGQ9DwyQa3lwP77j4u,https://api.spotify.com/v1/audio-analysis/7ErtOGQ9DwyQa3lwP77j4u,216000,4
78,0.843,0.725,6,-7.282,0,0.0539,0.165,0.00357,0.0948,0.556,120.0,audio_features,5F4OfeowSReF93KcH2eUcG,spotify:track:5F4OfeowSReF93KcH2eUcG,https://api.spotify.com/v1/tracks/5F4OfeowSReF93KcH2eUcG,https://api.spotify.com/v1/audio-analysis/5F4OfeowSReF93KcH2eUcG,150000,4
79,0.819,0.817,1,-8.221,0,0.0698,0.0593,0.201,0.275,0.77,120.039,audio_features,5UwxpuGHkwiojKDaPC5ZNu,spotify:track:5UwxpuGHkwiojKDaPC5ZNu,https://api.spotify.com/v1/tracks/5UwxpuGHkwiojKDaPC5ZNu,https://api.spotify.com/v1/audio-analysis/5UwxpuGHkwiojKDaPC5ZNu,148000,4
80,0.838,0.569,4,-8.414,0,0.0529,0.194,0.0377,0.0802,0.63,113.046,audio_features,6wuMo4ZR83PhlhXhJ1S3VY,spotify:track:6wuMo4ZR83PhlhXhJ1S3VY,https://api.spotify.com/v1/tracks/6wuMo4ZR83PhlhXhJ1S3VY,https://api.spotify.com/v1/audio-analysis/6wuMo4ZR83PhlhXhJ1S3VY,190542,4
81,0.699,0.703,9,-7.651,0,0.273,0.517,0.0216,0.112,0.478,195.864,audio_features,7AbLGIOzFkx6jHq5en5xiH,spotify:track:7AbLGIOzFkx6jHq5en5xiH,https://api.spotify.com/v1/tracks/7AbLGIOzFkx6jHq5en5xiH,https://api.spotify.com/v1/audio-analysis/7AbLGIOzFkx6jHq5en5xiH,171429,4
82,0.697,0.653,0,-7.284,1,0.102,0.166,0.231,0.0911,0.627,99.982,audio_features,6oOCGD2Sp9UTcDsuDz8Hdu,spotify:track:6oOCGD2Sp9UTcDsuDz8Hdu,https://api.spotify.com/v1/tracks/6oOCGD2Sp9UTcDsuDz8Hdu,https://api.spotify.com/v1/audio-analysis/6oOCGD2Sp9UTcDsuDz8Hdu,174545,4
83,0.812,0.775,2,-6.879,1,0.0389,0.0272,0.00191,0.121,0.582,104.983,audio_features,4Mlgf7GD6bbx09N4uxqU3S,spotify:track:4Mlgf7GD6bbx09N4uxqU3S,https://api.spotify.com/v1/tracks/4Mlgf7GD6bbx09N4uxqU3S,https://api.spotify.com/v1/audio-analysis/4Mlgf7GD6bbx09N4uxqU3S,176988,4
84,0.788,0.913,5,-4.495,0,0.0671,0.243,0.0689,0.272,0.672,99.994,audio_features,4MzOppXoeKvDsVaNMeOK3C,spotify:track:4MzOppXoeKvDsVaNMeOK3C,https://api.spotify.com/v1/tracks/4MzOppXoeKvDsVaNMeOK3C,https://api.spotify.com/v1/audio-analysis/4MzOppXoeKvDsVaNMeOK3C,196800,4
85,0.923,0.657,3,-5.173,0,0.0605,0.199,0.00407,0.108,0.734,110.015,audio_features,0SjQBdIddPvKSWxr8vk6QX,spotify:track:0SjQBdIddPvKSWxr8vk6QX,https://api.spotify.com/v1/tracks/0SjQBdIddPvKSWxr8vk6QX,https://api.spotify.com/v1/audio-analysis/0SjQBdIddPvKSWxr8vk6QX,179775,4
86,0.737,0.663,11,-6.981,0,0.101,0.287,0.0508,0.523,0.839,98.014,audio_features,2jZ2MrAk8iNZk1dsI0Vr5z,spotify:track:2jZ2MrAk8iNZk1dsI0Vr5z,https://api.spotify.com/v1/tracks/2jZ2MrAk8iNZk1dsI0Vr5z,https://api.spotify.com/v1/audio-analysis/2jZ2MrAk8iNZk1dsI0Vr5z,181224,4
87,0.779,0.79,9,-6.246,0,0.0612,0.0691,2.24e-05,0.506,0.484,113.064,audio_features,2wgvxtggKVzPkl0smF2UzI,spotify:track:2wgvxtggKVzPkl0smF2UzI,https://api.spotify.com/v1/tracks/2wgvxtggKVzPkl0smF2UzI,https://api.spotify.com/v1/audio-analysis/2wgvxtggKVzPkl0smF2UzI,123717,4
88,0.897,0.7,1,-2.776,0,0.117,0.0193,0.009,0.12,0.755,101.944,audio_features,6jdTkoEaer7XNGSblczoSu,spotify:track:6jdTkoEaer7XNGSblczoSu,https://api.spotify.com/v1/tracks/6jdTkoEaer7XNGSblczoSu,https://api.spotify.com/v1/audio-analysis/6jdTkoEaer7XNGSblczoSu,209760,4
89,0.827,0.705,10,-6.756,0,0.0429,0.0813,0.00556,0.102,0.624,113.006,audio_features,1zwZ26A7OA5wTrA3FejCLL,spotify:track:1zwZ26A7OA5wTrA3FejCLL,https://api.spotify.com/v1/tracks/1zwZ26A7OA5wTrA3FejCLL,https://api.spotify.com/v1/audio-analysis/1zwZ26A7OA5wTrA3FejCLL,213992,4
90,0.737,0.806,1,-7.611,0,0.0685,0.117,0.0,0.275,0.502,125.018,audio_features,0xPz8qjfchKRCAmABJH65Z,spotify:track:0xPz8qjfchKRCAmABJH65Z,https://api.spotify.com/v1/tracks/0xPz8qjfchKRCAmABJH65Z,https://api.spotify.com/v1/audio-analysis/0xPz8qjfchKRCAmABJH65Z,246500,4
91,0.597,0.739,11,-5.517,0,0.168,0.585,1.59e-05,0.212,0.73,104.808,audio_features,4yaPPFIafaVaMRHZ5IHkbA,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,https://api.spotify.com/v1/tracks/4yaPPFIafaVaMRHZ5IHkbA,https://api.spotify.com/v1/audio-analysis/4yaPPFIafaVaMRHZ5IHkbA,178414,4
92,0.93,0.535,1,-10.65,1,0.0751,0.00419,0.0352,0.0932,0.344,112.996,audio_features,2o8AVV8YssDJKN6zqG20p1,spotify:track:2o8AVV8YssDJKN6zqG20p1,https://api.spotify.com/v1/tracks/2o8AVV8YssDJKN6zqG20p1,https://api.spotify.com/v1/audio-analysis/2o8AVV8YssDJKN6zqG20p1,169917,4
93,0.823,0.717,9,-3.879,1,0.0704,0.0356,0.0,0.102,0.489,110.998,audio_features,6McBvfxgkVfREmQPwTKBUn,spotify:track:6McBvfxgkVfREmQPwTKBUn,https://api.spotify.com/v1/tracks/6McBvfxgkVfREmQPwTKBUn,https://api.spotify.com/v1/audio-analysis/6McBvfxgkVfREmQPwTKBUn,132913,4
94,0.905,0.747,9,-6.622,1,0.0442,0.117,0.000364,0.0505,0.866,117.008,audio_features,7d1aTQlsHMgWmkPywDi7h1,spotify:track:7d1aTQlsHMgWmkPywDi7h1,https://api.spotify.com/v1/tracks/7d1aTQlsHMgWmkPywDi7h1,https://api.spotify.com/v1/audio-analysis/7d1aTQlsHMgWmkPywDi7h1,166154,4
95,0.873,0.658,4,-8.031,0,0.108,0.00858,0.0061,0.0999,0.483,104.033,audio_features,3ketN3dth18vSJ1T3HIztN,spotify:track:3ketN3dth18vSJ1T3HIztN,https://api.spotify.com/v1/tracks/3ketN3dth18vSJ1T3HIztN,https://api.spotify.com/v1/audio-analysis/3ketN3dth18vSJ1T3HIztN,189800,4
96,0.787,0.746,2,-5.83,1,0.053,0.149,0.0014,0.275,0.722,117.905,audio_features,47rtDAZmqRUjba0V1en3XY,spotify:track:47rtDAZmqRUjba0V1en3XY,https://api.spotify.com/v1/tracks/47rtDAZmqRUjba0V1en3XY,https://api.spotify.com/v1/audio-analysis/47rtDAZmqRUjba0V1en3XY,172881,4
97,0.931,0.676,6,-7.492,0,0.0498,0.0152,0.0,0.103,0.739,111.948,audio_features,6NKuW3yaNXtloGw1RB8WUi,spotify:track:6NKuW3yaNXtloGw1RB8WUi,https://api.spotify.com/v1/tracks/6NKuW3yaNXtloGw1RB8WUi,https://api.spotify.com/v1/audio-analysis/6NKuW3yaNXtloGw1RB8WUi,165000,4
98,0.519,0.626,2,-6.353,1,0.0934,0.501,6.95e-06,0.161,0.394,102.293,audio_features,5X55V3mn3RTvHAheUtL6LR,spotify:track:5X55V3mn3RTvHAheUtL6LR,https://api.spotify.com/v1/tracks/5X55V3mn3RTvHAheUtL6LR,https://api.spotify.com/v1/audio-analysis/5X55V3mn3RTvHAheUtL6LR,176000,4
99,0.818,0.513,8,-11.382,0,0.0574,0.106,0.00105,0.0408,0.583,115.01,audio_features,7tZMF9Hn5uGsfC7zGXbSKM,spotify:track:7tZMF9Hn5uGsfC7zGXbSKM,https://api.spotify.com/v1/tracks/7tZMF9Hn5uGsfC7zGXbSKM,https://api.spotify.com/v1/audio-analysis/7tZMF9Hn5uGsfC7zGXbSKM,186000,4
100,0.798,0.556,2,-8.985,0,0.0471,0.364,8.31e-06,0.163,0.901,113.994,audio_features,2woGTVY8Vx46aYuXfMmwwE,spotify:track:2woGTVY8Vx46aYuXfMmwwE,https://api.spotify.com/v1/tracks/2woGTVY8Vx46aYuXfMmwwE,https://api.spotify.com/v1/audio-analysis/2woGTVY8Vx46aYuXfMmwwE,155861,4
101,0.861,0.598,7,-11.155,1,0.0665,0.00483,0.0607,0.0306,0.417,113.006,audio_features,1hsFJ92y0FU2cFOOLkEFVr,spotify:track:1hsFJ92y0FU2cFOOLkEFVr,https://api.spotify.com/v1/tracks/1hsFJ92y0FU2cFOOLkEFVr,https://api.spotify.com/v1/audio-analysis/1hsFJ92y0FU2cFOOLkEFVr,374849,4
102,0.814,0.637,5,-6.581,0,0.0606,0.234,0.0463,0.0849,0.645,92.004,audio_features,1b83195i03SMUa1VWto8Z5,spotify:track:1b83195i03SMUa1VWto8Z5,https://api.spotify.com/v1/tracks/1b83195i03SMUa1VWto8Z5,https://api.spotify.com/v1/audio-analysis/1b83195i03SMUa1VWto8Z5,178580,4
103,0.829,0.657,0,-6.802,1,0.0648,0.235,5.27e-05,0.0937,0.811,116.984,audio_features,4vI2KCvXTAPR3vfiWg1J78,spotify:track:4vI2KCvXTAPR3vfiWg1J78,https://api.spotify.com/v1/tracks/4vI2KCvXTAPR3vfiWg1J78,https://api.spotify.com/v1/audio-analysis/4vI2KCvXTAPR3vfiWg1J78,155897,4
104,0.543,0.482,1,-5.927,1,0.0526,0.286,0.000395,0.101,0.522,133.369,audio_features,4vLY6fJQWgBzQYHzguDZme,spotify:track:4vLY6fJQWgBzQYHzguDZme,https://api.spotify.com/v1/tracks/4vLY6fJQWgBzQYHzguDZme,https://api.spotify.com/v1/audio-analysis/4vLY6fJQWgBzQYHzguDZme,201600,5
105,0.847,0.628,9,-9.257,0,0.0564,0.0422,2.82e-05,0.0792,0.631,111.998,audio_features,5ysRcpZAYSHvqtMNKgQQ16,spotify:track:5ysRcpZAYSHvqtMNKgQQ16,https://api.spotify.com/v1/tracks/5ysRcpZAYSHvqtMNKgQQ16,https://api.spotify.com/v1/audio-analysis/5ysRcpZAYSHvqtMNKgQQ16,248697,4
106,0.736,0.542,2,-7.362,0,0.215,0.452,0.0,0.101,0.766,109.956,audio_features,1Lg2Agsu9XTZ6M4wfRMpff,spotify:track:1Lg2Agsu9XTZ6M4wfRMpff,https://api.spotify.com/v1/tracks/1Lg2Agsu9XTZ6M4wfRMpff,https://api.spotify.com/v1/audio-analysis/1Lg2Agsu9XTZ6M4wfRMpff,143453,4
107,0.775,0.595,6,-12.688,0,0.0488,0.0651,0.00157,0.156,0.623,111.974,audio_features,2Sd6kW3eOWZBe86hIA8YNm,spotify:track:2Sd6kW3eOWZBe86hIA8YNm,https://api.spotify.com/v1/tracks/2Sd6kW3eOWZBe86hIA8YNm,https://api.spotify.com/v1/audio-analysis/2Sd6kW3eOWZBe86hIA8YNm,207991,4
108,0.871,0.523,1,-4.395,0,0.16,0.55,0.00462,0.161,0.651,110.143,audio_features,4lDghGd035xrzGp6Yec2j1,spotify:track:4lDghGd035xrzGp6Yec2j1,https://api.spotify.com/v1/tracks/4lDghGd035xrzGp6Yec2j1,https://api.spotify.com/v1/audio-analysis/4lDghGd035xrzGp6Yec2j1,144065,4
109,0.821,0.611,0,-8.967,0,0.0535,0.0131,0.00393,0.0395,0.431,113.006,audio_features,16vqEDaCZpq5zdgop8U9uM,spotify:track:16vqEDaCZpq5zdgop8U9uM,https://api.spotify.com/v1/tracks/16vqEDaCZpq5zdgop8U9uM,https://api.spotify.com/v1/audio-analysis/16vqEDaCZpq5zdgop8U9uM,327080,4
110,0.829,0.703,9,-5.683,0,0.0444,0.217,0.00123,0.118,0.6,115.961,audio_features,1OGZU2zmK6x0UnM3yeZ4lR,spotify:track:1OGZU2zmK6x0UnM3yeZ4lR,https://api.spotify.com/v1/tracks/1OGZU2zmK6x0UnM3yeZ4lR,https://api.spotify.com/v1/audio-analysis/1OGZU2zmK6x0UnM3yeZ4lR,170000,4
111,0.888,0.451,2,-9.957,1,0.0718,0.0079,0.000225,0.0615,0.399,112.002,audio_features,3r4sc1n8kNL2FpebHwaAQE,spotify:track:3r4sc1n8kNL2FpebHwaAQE,https://api.spotify.com/v1/tracks/3r4sc1n8kNL2FpebHwaAQE,https://api.spotify.com/v1/audio-analysis/3r4sc1n8kNL2FpebHwaAQE,411411,4
112,0.808,0.769,7,-7.207,0,0.0833,0.101,4.12e-05,0.119,0.685,116.001,audio_features,1mJFFeluclL38IwV264lm9,spotify:track:1mJFFeluclL38IwV264lm9,https://api.spotify.com/v1/tracks/1mJFFeluclL38IwV264lm9,https://api.spotify.com/v1/audio-analysis/1mJFFeluclL38IwV264lm9,153103,4
113,0.802,0.864,6,-5.442,0,0.0386,0.106,0.00107,0.0408,0.828,115.997,audio_features,7l8VNas2HcqyvsvOSjXDQt,spotify:track:7l8VNas2HcqyvsvOSjXDQt,https://api.spotify.com/v1/tracks/7l8VNas2HcqyvsvOSjXDQt,https://api.spotify.com/v1/audio-analysis/7l8VNas2HcqyvsvOSjXDQt,193758,4
114,0.9,0.762,2,-5.035,1,0.0372,0.742,0.00246,0.0681,0.802,113.006,audio_features,3PnkEOvEKu7s2qQJ5mHpNl,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,https://api.spotify.com/v1/tracks/3PnkEOvEKu7s2qQJ5mHpNl,https://api.spotify.com/v1/audio-analysis/3PnkEOvEKu7s2qQJ5mHpNl,208719,4
115,0.778,0.66,7,-6.662,0,0.0592,0.156,0.0,0.137,0.747,110.016,audio_features,6kxo2n2WY48fAhLuiwYOAb,spotify:track:6kxo2n2WY48fAhLuiwYOAb,https://api.spotify.com/v1/tracks/6kxo2n2WY48fAhLuiwYOAb,https://api.spotify.com/v1/audio-analysis/6kxo2n2WY48fAhLuiwYOAb,194182,4
116,0.748,0.828,1,-3.591,1,0.189,0.1,0.00044,0.0797,0.584,80.037,audio_features,6othjWxN6khdhiLu9GdOtj,spotify:track:6othjWxN6khdhiLu9GdOtj,https://api.spotify.com/v1/tracks/6othjWxN6khdhiLu9GdOtj,https://api.spotify.com/v1/audio-analysis/6othjWxN6khdhiLu9GdOtj,125030,3
117,0.876,0.834,5,-5.768,0,0.0454,0.044,3.93e-05,0.0874,0.62,117.986,audio_features,2XuLnQELesgnkCGZbSJHO0,spotify:track:2XuLnQELesgnkCGZbSJHO0,https://api.spotify.com/v1/tracks/2XuLnQELesgnkCGZbSJHO0,https://api.spotify.com/v1/audio-analysis/2XuLnQELesgnkCGZbSJHO0,178983,4
118,0.765,0.857,1,-5.846,1,0.136,0.188,0.0,0.1,0.8,119.968,audio_features,3kKZsfJfTLHQOraQWL1KYE,spotify:track:3kKZsfJfTLHQOraQWL1KYE,https://api.spotify.com/v1/tracks/3kKZsfJfTLHQOraQWL1KYE,https://api.spotify.com/v1/audio-analysis/3kKZsfJfTLHQOraQWL1KYE,171922,4
119,0.862,0.511,7,-4.628,1,0.155,0.226,0.0552,0.0779,0.549,99.58,audio_features,6MxDZfKKNsiYwescOFGyY0,spotify:track:6MxDZfKKNsiYwescOFGyY0,https://api.spotify.com/v1/tracks/6MxDZfKKNsiYwescOFGyY0,https://api.spotify.com/v1/audio-analysis/6MxDZfKKNsiYwescOFGyY0,156479,4
120,0.861,0.475,1,-11.952,0,0.0537,0.0325,0.322,0.0708,0.248,113.016,audio_features,3vTW0qXIitjhZW5kfTwBTv,spotify:track:3vTW0qXIitjhZW5kfTwBTv,https://api.spotify.com/v1/tracks/3vTW0qXIitjhZW5kfTwBTv,https://api.spotify.com/v1/audio-analysis/3vTW0qXIitjhZW5kfTwBTv,237876,4
121,0.784,0.865,11,-5.679,0,0.155,0.301,0.000324,0.11,0.491,115.96,audio_features,3yCYQ0uzJyX0GwJoF3QvAe,spotify:track:3yCYQ0uzJyX0GwJoF3QvAe,https://api.spotify.com/v1/tracks/3yCYQ0uzJyX0GwJoF3QvAe,https://api.spotify.com/v1/audio-analysis/3yCYQ0uzJyX0GwJoF3QvAe,184000,4
122,0.495,0.633,6,-6.675,1,0.294,0.511,0.00337,0.0927,0.738,201.726,audio_features,5jVpi3fFf5OGAZ5bpe4Bhy,spotify:track:5jVpi3fFf5OGAZ5bpe4Bhy,https://api.spotify.com/v1/tracks/5jVpi3fFf5OGAZ5bpe4Bhy,https://api.spotify.com/v1/audio-analysis/5jVpi3fFf5OGAZ5bpe4Bhy,156600,4
123,0.771,0.705,6,-6.198,1,0.218,0.479,0.00314,0.115,0.78,96.001,audio_features,7scINjDU13FTbCakH7bf2E,spotify:track:7scINjDU13FTbCakH7bf2E,https://api.spotify.com/v1/tracks/7scINjDU13FTbCakH7bf2E,https://api.spotify.com/v1/audio-analysis/7scINjDU13FTbCakH7bf2E,191976,4
124,0.782,0.691,5,-8.577,1,0.103,0.142,0.001,0.297,0.561,114.999,audio_features,6DxaRdAjfbhMk4Hn3bdFqz,spotify:track:6DxaRdAjfbhMk4Hn3bdFqz,https://api.spotify.com/v1/tracks/6DxaRdAjfbhMk4Hn3bdFqz,https://api.spotify.com/v1/audio-analysis/6DxaRdAjfbhMk4Hn3bdFqz,169043,4
125,0.615,0.852,0,-6.283,1,0.2,0.0347,0.0358,0.0994,0.578,114.011,audio_features,73QcmfEnoLv3pKt0aXKdOG,spotify:track:73QcmfEnoLv3pKt0aXKdOG,https://api.spotify.com/v1/tracks/73QcmfEnoLv3pKt0aXKdOG,https://api.spotify.com/v1/audio-analysis/73QcmfEnoLv3pKt0aXKdOG,172632,4
126,0.87,0.858,9,-5.841,0,0.112,0.307,0.00092,0.202,0.668,114.992,audio_features,7EG6jjb43ggH49wY5AlKYR,spotify:track:7EG6jjb43ggH49wY5AlKYR,https://api.spotify.com/v1/tracks/7EG6jjb43ggH49wY5AlKYR,https://api.spotify.com/v1/audio-analysis/7EG6jjb43ggH49wY5AlKYR,154565,4
127,0.847,0.862,0,-2.87,0,0.0765,0.00905,0.00122,0.085,0.445,99.996,audio_features,6TRuE2tsRuY3rDc7ZGlRwp,spotify:track:6TRuE2tsRuY3rDc7ZGlRwp,https://api.spotify.com/v1/tracks/6TRuE2tsRuY3rDc7ZGlRwp,https://api.spotify.com/v1/audio-analysis/6TRuE2tsRuY3rDc7ZGlRwp,273600,4
128,0.844,0.839,6,-6.188,1,0.0478,0.00486,0.00141,0.0694,0.621,113.933,audio_features,5lLwFE3fCAQllnPLsKtFP9,spotify:track:5lLwFE3fCAQllnPLsKtFP9,https://api.spotify.com/v1/tracks/5lLwFE3fCAQllnPLsKtFP9,https://api.spotify.com/v1/audio-analysis/5lLwFE3fCAQllnPLsKtFP9,197895,4
129,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,audio_features,0WtM2NBVQNNJLh6scP13H8,spotify:track:0WtM2NBVQNNJLh6scP13H8,https://api.spotify.com/v1/tracks/0WtM2NBVQNNJLh6scP13H8,https://api.spotify.com/v1/audio-analysis/0WtM2NBVQNNJLh6scP13H8,239318,4
130,0.95,0.415,7,-7.45,0,0.0866,0.565,0.000938,0.0793,0.668,108.024,audio_features,50PNIHqtEaaY48K7WWxG9L,spotify:track:50PNIHqtEaaY48K7WWxG9L,https://api.spotify.com/v1/tracks/50PNIHqtEaaY48K7WWxG9L,https://api.spotify.com/v1/audio-analysis/50PNIHqtEaaY48K7WWxG9L,187896,4
131,0.835,0.691,0,-5.828,1,0.113,0.0159,1.44e-05,0.108,0.581,103.999,audio_features,1mSdbey7RstGLY2udgXv74,spotify:track:1mSdbey7RstGLY2udgXv74,https://api.spotify.com/v1/tracks/1mSdbey7RstGLY2udgXv74,https://api.spotify.com/v1/audio-analysis/1mSdbey7RstGLY2udgXv74,263289,4
132,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,audio_features,2PDgArI0p7UkeYgXWuqpmh,spotify:track:2PDgArI0p7UkeYgXWuqpmh,https://api.spotify.com/v1/tracks/2PDgArI0p7UkeYgXWuqpmh,https://api.spotify.com/v1/audio-analysis/2PDgArI0p7UkeYgXWuqpmh,172342,4
133,0.649,0.655,10,-5.534,0,0.0652,0.307,0.0,0.22,0.793,92.9,audio_features,2WigMwGJysIh9fRnSJvpjn,spotify:track:2WigMwGJysIh9fRnSJvpjn,https://api.spotify.com/v1/tracks/2WigMwGJysIh9fRnSJvpjn,https://api.spotify.com/v1/audio-analysis/2WigMwGJysIh9fRnSJvpjn,147581,4
134,0.573,0.422,10,-7.621,0,0.0678,0.551,1.31e-05,0.102,0.693,124.357,audio_features,26b3oVLrRUaaybJulow9kz,spotify:track:26b3oVLrRUaaybJulow9kz,https://api.spotify.com/v1/tracks/26b3oVLrRUaaybJulow9kz,https://api.spotify.com/v1/audio-analysis/26b3oVLrRUaaybJulow9kz,184791,5
135,0.792,0.503,1,-8.044,1,0.0626,0.0369,0.00057,0.0959,0.381,99.97,audio_features,1rrqJ9QkOBYJlsZgqqwxgB,spotify:track:1rrqJ9QkOBYJlsZgqqwxgB,https://api.spotify.com/v1/tracks/1rrqJ9QkOBYJlsZgqqwxgB,https://api.spotify.com/v1/audio-analysis/1rrqJ9QkOBYJlsZgqqwxgB,185093,4
136,0.711,0.725,3,-8.315,0,0.0941,0.424,0.129,0.11,0.53,105.016,audio_features,1wADwLSkYhrSmy4vdy6BRn,spotify:track:1wADwLSkYhrSmy4vdy6BRn,https://api.spotify.com/v1/tracks/1wADwLSkYhrSmy4vdy6BRn,https://api.spotify.com/v1/audio-analysis/1wADwLSkYhrSmy4vdy6BRn,183057,4
137,0.818,0.605,1,-7.121,1,0.038,0.293,0.0116,0.0696,0.366,104.931,audio_features,5CTQCPv51aLWpwTbqo8mEL,spotify:track:5CTQCPv51aLWpwTbqo8mEL,https://api.spotify.com/v1/tracks/5CTQCPv51aLWpwTbqo8mEL,https://api.spotify.com/v1/audio-analysis/5CTQCPv51aLWpwTbqo8mEL,178225,4
138,0.749,0.663,5,-7.093,0,0.0364,0.0379,0.000168,0.103,0.593,104.967,audio_features,6RbOyNeajWax51NtpO6WT8,spotify:track:6RbOyNeajWax51NtpO6WT8,https://api.spotify.com/v1/tracks/6RbOyNeajWax51NtpO6WT8,https://api.spotify.com/v1/audio-analysis/6RbOyNeajWax51NtpO6WT8,148000,4
139,0.735,0.592,1,-11.208,1,0.0534,0.0661,0.522,0.125,0.603,104.065,audio_features,3rmqNsOiGqqvFNTmGlzl4R,spotify:track:3rmqNsOiGqqvFNTmGlzl4R,https://api.spotify.com/v1/tracks/3rmqNsOiGqqvFNTmGlzl4R,https://api.spotify.com/v1/audio-analysis/3rmqNsOiGqqvFNTmGlzl4R,159426,4
140,0.891,0.692,5,-6.321,0,0.0483,0.173,0.132,0.0939,0.895,109.944,audio_features,0u2A4QNAMUyfQbgfVR3HvK,spotify:track:0u2A4QNAMUyfQbgfVR3HvK,https://api.spotify.com/v1/tracks/0u2A4QNAMUyfQbgfVR3HvK,https://api.spotify.com/v1/audio-analysis/0u2A4QNAMUyfQbgfVR3HvK,176135,4
141,0.914,0.721,2,-6.966,1,0.0413,0.0642,0.0352,0.0794,0.481,114.053,audio_features,7zhLSGUbneW7Tm3wpp3HjY,spotify:track:7zhLSGUbneW7Tm3wpp3HjY,https://api.spotify.com/v1/tracks/7zhLSGUbneW7Tm3wpp3HjY,https://api.spotify.com/v1/audio-analysis/7zhLSGUbneW7Tm3wpp3HjY,182073,4
142,0.809,0.837,1,-6.362,0,0.0676,0.106,0.00405,0.11,0.401,100.034,audio_features,1sDAPYzFftbXW5fhMl0oKI,spotify:track:1sDAPYzFftbXW5fhMl0oKI,https://api.spotify.com/v1/tracks/1sDAPYzFftbXW5fhMl0oKI,https://api.spotify.com/v1/audio-analysis/1sDAPYzFftbXW5fhMl0oKI,163200,4
143,0.92,0.716,8,-7.104,1,0.105,0.296,0.00222,0.104,0.961,115.991,audio_features,4eZZofkV1OQ9GDqAgHqNpA,spotify:track:4eZZofkV1OQ9GDqAgHqNpA,https://api.spotify.com/v1/tracks/4eZZofkV1OQ9GDqAgHqNpA,https://api.spotify.com/v1/audio-analysis/4eZZofkV1OQ9GDqAgHqNpA,183103,4
144,0.52,0.75,7,-4.106,0,0.103,0.104,0.0685,0.0955,0.923,158.508,audio_features,6vFtGl6zGGz3eqD6wEF9T2,spotify:track:6vFtGl6zGGz3eqD6wEF9T2,https://api.spotify.com/v1/tracks/6vFtGl6zGGz3eqD6wEF9T2,https://api.spotify.com/v1/audio-analysis/6vFtGl6zGGz3eqD6wEF9T2,178330,5
145,0.859,0.822,10,-5.005,0,0.0467,0.07,0.0144,0.101,0.908,110.045,audio_features,2pUlBBWq8R10ylbBvZJV9j,spotify:track:2pUlBBWq8R10ylbBvZJV9j,https://api.spotify.com/v1/tracks/2pUlBBWq8R10ylbBvZJV9j,https://api.spotify.com/v1/audio-analysis/2pUlBBWq8R10ylbBvZJV9j,177170,4
146,0.573,0.665,1,-4.12,0,0.111,0.329,0.0,0.17,0.543,113.978,audio_features,23Fh73OaYgY5cisouEybte,spotify:track:23Fh73OaYgY5cisouEybte,https://api.spotify.com/v1/tracks/23Fh73OaYgY5cisouEybte,https://api.spotify.com/v1/audio-analysis/23Fh73OaYgY5cisouEybte,158813,4
147,0.801,0.707,6,-8.322,0,0.0369,0.0394,0.000164,0.255,0.666,112.966,audio_features,6RTwIBYKDxNhEG8V2dV5FQ,spotify:track:6RTwIBYKDxNhEG8V2dV5FQ,https://api.spotify.com/v1/tracks/6RTwIBYKDxNhEG8V2dV5FQ,https://api.spotify.com/v1/audio-analysis/6RTwIBYKDxNhEG8V2dV5FQ,166761,4
